#	PROG CODE	INSTITUTION NAME	PROGRAMME NAME	CUTOFF - 2023	CUTOFF - 2022	SUBJECT 1	SUBJECT 2	SUBJECT 3	SUBJECT 4
4	1229238	MASENO UNIVERSITY	BACHELOR OF PSYCHOLOGY ( WITH IT)	24.074	28.441				
BACHELOR OF SCIENCE (COMMUNITY DEVELOPMENT)									
1	1057239	EGERTON UNIVERSITY	BACHELOR OF SCIENCE (COMMUNITY DEVELOPMENT)	22.449	26.662				
2	1105239	CHUKA UNIVERSITY	BACHELOR OF SCIENCE (COMMUNITY DEVELOPMENT)	22.449	26.217				
3	1176239	LAIKIPIA UNIVERSITY	BACHELOR OF SCIENCE (COMMUNITY DEVELOPMENT)	22.449	22.916				
4	1685239	THARAKA UNIVERSITY	BACHELOR OF SCIENCE (COMMUNITY DEVELOPMENT)	22.449	22.916				
5	1080239	CO-OPERATIVE UNIVERSITY OF KENYA	BACHELOR OF COMMUNITY DEVELOPMENT	22.449	25.098				
BACHELOR OF SCIENCE IN MECHATRONIC ENGINEERING									
1	1173240	DEDAN KIMATHI UNIVERSITY OF TECHNOLOGY	BACHELOR OF SCIENCE IN MECHATRONIC ENGINEERING	39.369	39.852	MAT A(121):C+	PHY(232):C+	CHE(233):C+	ENG(101)/KIS(102):C+
2	1246240	MURANG'A UNIVERSITY OF TECHNOLOGY	BACHELOR OF SCIENCE IN MECHATRONIC ENGINEERING	36.535	-	MAT A(121):C+	PHY(232):C+	CHE(233):C+	ENG(101)/KIS(102):C+
3	1249240	JOMO KENYATTA UNIVERSITY OF AGRICULTURE AND TECHNOLOGY	BACHELOR OF SCIENCE IN MECHATRONIC ENGINEERING	43.232	42.892	MAT A(121):C+	PHY(232):C+	CHE(233):C+	ENG(101)/KIS(102):C+
BACHELOR OF ARTS IN MASS COMMUNICATION									
1	1196242	PRESBYTERIAN UNIVERSITY OF EAST AFRICA	BACHELOR OF ARTS IN MASS COMMUNICATION	22.449	22.916	ENG(101)/KIS(102):C+			
2	1061242	KABARAK UNIVERSITY	BACHELOR OF MASS COMMUNICATION	22.449	24.63	ENG(101)/KIS(102):C+			
3	1078242	AFRICA NAZARENE UNIVERSITY	BACHELOR OF MASS COMMUNICATION	22.449	24.067	ENG(101)/KIS(102):C+			
4	1249242	JOMO KENYATTA UNIVERSITY OF AGRICULTURE AND TECHNOLOGY	BACHELOR OF MASS COMMUNICATION	30.116	33.007	ENG(101)/KIS(102):C+			
5	1181242	UNIVERSITY OF EASTERN AFRICA, BARATON	BACHELOR OF ARTS IN JOURNALISM AND MASS COMMUNICATION	22.449	22.916	ENG(101)/KIS(102):C+			
BACHELOR OF SCIENCE (COMMUNITY DEVELOPMENT AND ENVIRONMENT)									
