#	PROG CODE	INSTITUTION NAME	PROGRAMME NAME	CUTOFF - 2023	CUTOFF - 2022	SUBJECT 1	SUBJECT 2	SUBJECT 3	SUBJECT 4
2	1073324	RONGO UNIVERSITY	BACHELOR OF ARTS (KISWAHILI)	24.855	25.083	KIS(102):C+			
3	1117324	PWANI UNIVERSITY	BACHELOR OF ARTS (KISWAHILI)	22.449	22.916	KIS(102):C+			
4	1253324	MOI UNIVERSITY	BACHELOR OF ARTS (KISWAHILI)	24.173	26.059	KIS(102):C+			
5	1700324	BOMET UNIVERSITY COLLEGE	BACHELOR OF ARTS (KISWAHILI)	22.449	22.916	KIS(102):C+			
6	1087324	KISII UNIVERSITY	BACHELOR OF ARTS IN KISWAHILI	22.449	22.916	KIS(102):C+			
BACHELOR OF ARTS ( KISWAHILI AND COMMUNICATION)									
1	1176325	LAIKIPIA UNIVERSITY	BACHELOR OF ARTS ( KISWAHILI AND COMMUNICATION)	22.449	22.916	KIS(102):C+			
2	1480325	CATHOLIC UNIVERSITY OF EASTERN AFRICA	BACHELOR OF ARTS ( KISWAHILI AND COMMUNICATION)	22.449	22.916	KIS(102):C+			
3	1165325	MAASAI MARA UNIVERSITY	BACHELOR OF ARTS IN KISWAHILI AND MEDIA STUDIES	22.449	-	KIS(102):C+			
BACHELOR OF EDUCATION (ARTS) WITH GUIDANCE AND COUNSELLING									
1	1165326	MAASAI MARA UNIVERSITY	BACHELOR OF EDUCATION (ARTS) WITH GUIDANCE AND COUNSELLING	23.433	22.358	HAG(311)/GEO(312)/CRE(3 13)/IRE(314)/HRE(315)/SEE (316)/ENG(101)/KIS(102)/ MAT A(121)/MAT B(122)/HSC(441)/ARD(442) /CMP(451)/FRE(501)/GER( 502)/ARB(503)/KSL(504)/M UC(511)/ACC(561)/COM(5 62)/BST(565):C+	HAG(311)/GEO(312)/CRE(3 13)/IRE(314)/HRE(315)/SEE( 316)/ENG(101)/KIS(102)/M AT A(121)/MAT B(122)/HSC(441)/ARD(442) /CMP(451)/FRE(501)/GER(5 02)/ARB(503)/KSL(504)/MU C(511)/ACC(561)/COM(562 )/BST(565):C+		
2	1244326	KARATINA UNIVERSITY	BACHELOR OF EDUCATION (GUIDANCE AND COUNSELLING)	23.439	22.358	HAG(311)/GEO(312)/CRE(3 13)/IRE(314)/HRE(315)/SEE (316)/ENG(101)/KIS(102)/ MAT A(121)/MAT B(122)/HSC(441)/ARD(442) /CMP(451)/FRE(501)/GER( 502)/ARB(503)/KSL(504)/M UC(511)/ACC(561)/COM(5 62)/BST(565):C+	HAG(311)/GEO(312)/CRE(3 13)/IRE(314)/HRE(315)/SEE( 316)/ENG(101)/KIS(102)/M AT A(121)/MAT B(122)/HSC(441)/ARD(442) /CMP(451)/FRE(501)/GER(5 02)/ARB(503)/KSL(504)/MU C(511)/ACC(561)/COM(562 )/BST(565):C+		
3	1253326	MOI UNIVERSITY	BACHELOR OF EDUCATION (GUIDANCE AND COUNSELLING)	24.285	24.331	HAG(311)/GEO(312)/CRE(3 13)/IRE(314)/HRE(315)/SEE (316)/ENG(101)/KIS(102)/ MAT A(121)/MAT B(122)/HSC(441)/ARD(442) /CMP(451)/FRE(501)/GER( 502)/ARB(503)/KSL(504)/M UC(511)/ACC(561)/COM(5 62)/BST(565):C+	HAG(311)/GEO(312)/CRE(3 13)/IRE(314)/HRE(315)/SEE( 316)/ENG(101)/KIS(102)/M AT A(121)/MAT B(122)/HSC(441)/ARD(442) /CMP(451)/FRE(501)/GER(5 02)/ARB(503)/KSL(504)/MU C(511)/ACC(561)/COM(562 )/BST(565):C+		
