program_normalized_name	institution_code	program_code	year	cutoff	capacity	notes
BACHELOR OF ARTS (GEOGRAPHY)		1117292	2023	18.144		
BACHELOR OF ARTS (GEOGRAPHY)		1117292	2022	26.787		
BACHELOR OF ARTS (GEOGRAPHY)		1176292	2023	18.144		
BACHELOR OF ARTS (GEOGRAPHY)		1176292	2022	24.214		
BACHELOR OF ARTS (GEOGRAPHY)		1105292	2023	22.56		
BACHELOR OF ARTS (GEOGRAPHY)		1105292	2022	27.87		
BACHELOR OF SCIENCE (ANIMAL SCIENCE & MANAGEMENT)		1114293	2023	15.864		
BACHELOR OF SCIENCE (ANIMAL SCIENCE & MANAGEMENT)		1114293	2022	25.215		
BACHELOR OF SCIENCE (ANIMAL SCIENCE & MANAGEMENT)		1253293	2023	15.864		
BACHELOR OF SCIENCE (ANIMAL SCIENCE & MANAGEMENT)		1253293	2022	25.033		
BACHELOR OF SCIENCE (ANIMAL SCIENCE & MANAGEMENT)		1229293	2023	15.864		
BACHELOR OF SCIENCE (ANIMAL SCIENCE & MANAGEMENT)		1229293	2022	25.008		
BACHELOR OF SCIENCE (ANIMAL SCIENCE & MANAGEMENT)		1053293	2023	15.864		
BACHELOR OF SCIENCE (ANIMAL SCIENCE & MANAGEMENT)		1053293	2022	22.851		
BACHELOR OF SCIENCE (ANIMAL SCIENCE & MANAGEMENT)		1057293	2023	15.864		
BACHELOR OF SCIENCE (ANIMAL SCIENCE & MANAGEMENT)		1057293	2022	21.653		
BACHELOR OF SCIENCE (ANIMAL SCIENCE & MANAGEMENT)		1105293	2023	15.864		
BACHELOR OF SCIENCE (ANIMAL SCIENCE & MANAGEMENT)		1105293	2022	23.727		
BACHELOR OF SCIENCE (ANIMAL SCIENCE & MANAGEMENT)		1087293	2023	15.864		
BACHELOR OF SCIENCE (ANIMAL SCIENCE & MANAGEMENT)		1087293	2022	17.043		
BACHELOR OF SCIENCE (ANIMAL SCIENCE & MANAGEMENT)		1244293	2023	15.864		
BACHELOR OF SCIENCE (ANIMAL SCIENCE & MANAGEMENT)		1244293	2022	17.043		
BACHELOR OF SCIENCE (ANIMAL SCIENCE & MANAGEMENT)		1685293	2023	15.864		
BACHELOR OF SCIENCE (ANIMAL SCIENCE & MANAGEMENT)		1685293	2022	17.043		
BACHELOR OF SCIENCE (ANIMAL HEALTH & PRODUCTION)		1165294	2023	15.864		
BACHELOR OF SCIENCE (ANIMAL HEALTH & PRODUCTION)		1165294	2022	27.403		
BACHELOR OF SCIENCE (ANIMAL HEALTH & PRODUCTION)		1240294	2023	24.972		
BACHELOR OF SCIENCE (ANIMAL HEALTH & PRODUCTION)		1240294	2022	25.625		
BACHELOR OF ARTS (INTERNATIONAL RELATIONS AND DIPLOMACY ,WITH IT)		1229295	2023	24.178		
BACHELOR OF ARTS (INTERNATIONAL RELATIONS AND DIPLOMACY ,WITH IT)		1229295	2022	28.666		
BACHELOR OF ARTS (INTERNATIONAL RELATIONS AND DIPLOMACY ,WITH IT)		1112295	2023	34.222		
BACHELOR OF ARTS (INTERNATIONAL RELATIONS AND DIPLOMACY ,WITH IT)		1112295	2022	34.267		
BACHELOR OF ARTS (INTERNATIONAL RELATIONS AND DIPLOMACY ,WITH IT)		1060295	2023	32.245		
BACHELOR OF ARTS (INTERNATIONAL RELATIONS AND DIPLOMACY ,WITH IT)		1060295	2022	35.45		
BACHELOR OF ARTS IN INTERNATIONAL RELATIONS		1073296	2023	22.449		
BACHELOR OF ARTS IN INTERNATIONAL RELATIONS		1073296	2022	27.008		
BACHELOR OF ARTS IN INTERNATIONAL RELATIONS		1077296	2023	22.449		
BACHELOR OF ARTS IN INTERNATIONAL RELATIONS		1077296	2022	22.916		
BACHELOR OF ARTS IN INTERNATIONAL RELATIONS		1162296	2023	22.449		
BACHELOR OF ARTS IN INTERNATIONAL RELATIONS		1162296	2022	27.41		
BACHELOR OF ARTS IN INTERNATIONAL RELATIONS		1279296	2023	26.341		
BACHELOR OF ARTS IN INTERNATIONAL RELATIONS		1279296	2022	30.052		
BACHELOR OF ARTS IN INTERNATIONAL RELATIONS		1480296	2023	22.449		
BACHELOR OF ARTS IN INTERNATIONAL RELATIONS		1480296	2022	22.916		
BACHELOR OF ARTS IN INTERNATIONAL RELATIONS		1425296	2023	22.449		
BACHELOR OF ARTS IN INTERNATIONAL RELATIONS		1425296	2022	22.916		
BACHELOR OF ARTS IN INTERNATIONAL RELATIONS		1263296	2023	32.167		
BACHELOR OF ARTS IN INTERNATIONAL RELATIONS		1263296	2022	34.361		
BACHELOR OF ENTREPRENEURSHIP		1249298	2023	21.375		
BACHELOR OF ENTREPRENEURSHIP		1249298	2022	21.444		
BACHELOR OF ENTREPRENEURSHIP		1246298	2023	21.375		
BACHELOR OF ENTREPRENEURSHIP		1246298	2022	21.444		
BACHELOR OF ENTREPRENEURSHIP		1080298	2023	21.375		
BACHELOR OF ENTREPRENEURSHIP		1080298	2022	21.444		
BACHELOR OF ENTREPRENEURSHIP		1685298	2023	21.375		
BACHELOR OF ENTREPRENEURSHIP		1685298	2022	21.444		
BACHELOR OF ENTREPRENEURSHIP		1057298	2023	21.375		
BACHELOR OF ENTREPRENEURSHIP		1057298	2022	21.444		
BACHELOR OF ENTREPRENUERSHIP & SMALL BUSINESS MANAGEMENT		1057299	2023	21.375		
BACHELOR OF ENTREPRENUERSHIP & SMALL BUSINESS MANAGEMENT		1253299	2023	21.375		
BACHELOR OF ENTREPRENUERSHIP & SMALL BUSINESS MANAGEMENT		1253299	2022	21.444		
BACHELOR OF ENTREPRENUERSHIP & SMALL BUSINESS MANAGEMENT		1700299	2023	21.375		
BACHELOR OF ENTREPRENUERSHIP & SMALL BUSINESS MANAGEMENT		1700299	2022	21.444		
BACHELOR OF ENTREPRENUERSHIP & SMALL BUSINESS MANAGEMENT		1079299	2023	21.375		
BACHELOR OF ENTREPRENUERSHIP & SMALL BUSINESS MANAGEMENT		1114299	2023	21.375		
BACHELOR OF ENTREPRENUERSHIP & SMALL BUSINESS MANAGEMENT		1114299	2022	21.444		
BACHELOR OF ENTREPRENUERSHIP & SMALL BUSINESS MANAGEMENT		1119299	2023	21.375		
BACHELOR OF ENTREPRENUERSHIP & SMALL BUSINESS MANAGEMENT		1119299	2022	21.444		
BACHELOR OF ENTREPRENUERSHIP & SMALL BUSINESS MANAGEMENT		1165299	2023	21.375		
BACHELOR OF ENTREPRENUERSHIP & SMALL BUSINESS MANAGEMENT		1165299	2022	21.444		
BACHELOR OF ENTREPRENUERSHIP & SMALL BUSINESS MANAGEMENT		1229299	2023	21.375		
BACHELOR OF ENTREPRENUERSHIP & SMALL BUSINESS MANAGEMENT		1229299	2022	21.444		
BACHELOR OF ENTREPRENUERSHIP & SMALL BUSINESS MANAGEMENT		1105299	2023	21.375		
BACHELOR OF ENTREPRENUERSHIP & SMALL BUSINESS MANAGEMENT		1105299	2022	21.444		
BACHELOR OF ENTREPRENUERSHIP & SMALL BUSINESS MANAGEMENT		1087299	2023	21.375		
BACHELOR OF ENTREPRENUERSHIP & SMALL BUSINESS MANAGEMENT		1087299	2022	21.444		
BACHELOR OF ENTREPRENUERSHIP & SMALL BUSINESS MANAGEMENT		5145299	2023	21.375		
BACHELOR OF REAL ESTATE		1249300	2023	32.654		
BACHELOR OF REAL ESTATE		1249300	2022	35.982		
BACHELOR OF REAL ESTATE		1263300	2023	33.529		
BACHELOR OF REAL ESTATE		1263300	2022	36.881		
BACHELOR OF REAL ESTATE		1111300	2023	32.041		
BACHELOR OF REAL ESTATE		1111300	2022	34.531		
BACHELOR OF REAL ESTATE		1112300	2023	29.49		
BACHELOR OF REAL ESTATE		1112300	2022	33.889		
BACHELOR OF BUSINESS MANAGEMENT AND INFORMATION TECHNOLOGY		1061301	2023	21.375		
BACHELOR OF BUSINESS MANAGEMENT AND INFORMATION TECHNOLOGY		1061301	2022	21.444		
BACHELOR OF ARTS (GENDER AND DEVELOPMENT STUDIES)		1087302	2023	22.449		
BACHELOR OF ARTS (GENDER AND DEVELOPMENT STUDIES)		1087302	2022	22.916		
BACHELOR OF ARTS (GENDER AND DEVELOPMENT STUDIES)		1111302	2023	22.449		
BACHELOR OF ARTS (GENDER AND DEVELOPMENT STUDIES)		1111302	2022	24.943		
BACHELOR OF ARTS (GENDER AND DEVELOPMENT STUDIES)		1263302	2023	22.449		
BACHELOR OF ARTS (GENDER AND DEVELOPMENT STUDIES)		1263302	2022	24.746		
BACHELOR OF ARTS (GENDER AND DEVELOPMENT STUDIES)		1170302	2023	22.449		
BACHELOR OF ARTS (GENDER AND DEVELOPMENT STUDIES)		1170302	2022	22.916		
BACHELOR OF ARTS (GENDER AND DEVELOPMENT STUDIES)		1166302	2023	22.449		
BACHELOR OF ARTS (GENDER AND DEVELOPMENT STUDIES)		1166302	2022	22.916		
BACHELOR OF ARTS (DEVELOPMENT STUDIES, WITH IT)		1229303	2023	22.449		
BACHELOR OF ARTS (DEVELOPMENT STUDIES, WITH IT)		1229303	2022	22.916		
BACHELOR OF ARTS (DEVELOPMENT STUDIES, WITH IT)		1515303	2023	22.449		
BACHELOR OF ARTS (DEVELOPMENT STUDIES, WITH IT)		1515303	2022	22.916		
BACHELOR OF ARTS (DEVELOPMENT STUDIES, WITH IT)		1066303	2023	22.449		
BACHELOR OF ARTS (DEVELOPMENT STUDIES, WITH IT)		1066303	2022	22.916		
BACHELOR OF ARTS (DEVELOPMENT STUDIES, WITH IT)		1087303	2023	22.449		
BACHELOR OF ARTS (DEVELOPMENT STUDIES, WITH IT)		1087303	2022	22.916		
BACHELOR OF ARTS (DEVELOPMENT STUDIES, WITH IT)		1119303	2023	22.449		
BACHELOR OF ARTS (DEVELOPMENT STUDIES, WITH IT)		1119303	2022	22.916		
BACHELOR OF ARTS (DEVELOPMENT STUDIES, WITH IT)		1181303	2023	22.449		
BACHELOR OF ARTS (DEVELOPMENT STUDIES, WITH IT)		1181303	2022	22.916		
BACHELOR OF ARTS (DEVELOPMENT STUDIES, WITH IT)		1480303	2023	22.449		
BACHELOR OF ARTS (DEVELOPMENT STUDIES, WITH IT)		1480303	2022	22.916		
BACHELOR OF ARTS (DEVELOPMENT STUDIES, WITH IT)		1249303	2023	22.449		
BACHELOR OF ARTS (DEVELOPMENT STUDIES, WITH IT)		1249303	2022	27.072		
BACHELOR OF ARTS (DEVELOPMENT STUDIES, WITH IT)		1279303	2023	22.449		
BACHELOR OF ARTS (DEVELOPMENT STUDIES, WITH IT)		1279303	2022	22.916		
BACHELOR OF ARTS (DEVELOPMENT STUDIES, WITH IT)		1570303	2023	22.449		
BACHELOR OF ARTS (DEVELOPMENT STUDIES, WITH IT)		1570303	2022	22.916		
BACHELOR OF ARTS (DEVELOPMENT STUDIES, WITH IT)		1063303	2023	22.449		
BACHELOR OF ARTS (DEVELOPMENT STUDIES, WITH IT)		1063303	2022	22.916		
BACHELOR OF ARTS (DEVELOPMENT STUDIES, WITH IT)		1246303	2023	22.449		
BACHELOR OF ARTS (DEVELOPMENT STUDIES, WITH IT)		1246303	2022	22.916		
BACHELOR OF SCIENCE (MATHEMATICS & COMPUTER SCIENCE)		1111309	2023	35.087		
BACHELOR OF SCIENCE (MATHEMATICS & COMPUTER SCIENCE)		1111309	2022	35.002		
BACHELOR OF SCIENCE (MATHEMATICS & COMPUTER SCIENCE)		1229309	2023	24.314		
BACHELOR OF SCIENCE (MATHEMATICS & COMPUTER SCIENCE)		1229309	2022	18.638		
BACHELOR OF SCIENCE (MATHEMATICS & COMPUTER SCIENCE)		1240309	2023	18.814		
BACHELOR OF SCIENCE (MATHEMATICS & COMPUTER SCIENCE)		1240309	2022	18.638		
BACHELOR OF SCIENCE (MATHEMATICS & COMPUTER SCIENCE)		1515309	2023	18.814		
BACHELOR OF SCIENCE (MATHEMATICS & COMPUTER SCIENCE)		1515309	2022	18.638		
BACHELOR OF SCIENCE (MATHEMATICS & COMPUTER SCIENCE)		1079309	2023	18.814		
BACHELOR OF SCIENCE (MATHEMATICS & COMPUTER SCIENCE)		1079309	2022	18.638		
BACHELOR OF SCIENCE (MATHEMATICS & COMPUTER SCIENCE)		1091309	2023	18.814		
BACHELOR OF SCIENCE (MATHEMATICS & COMPUTER SCIENCE)		1091309	2022	18.638		
BACHELOR OF SCIENCE (MATHEMATICS & COMPUTER SCIENCE)		1246309	2023	18.814		
BACHELOR OF SCIENCE (MATHEMATICS & COMPUTER SCIENCE)		1246309	2022	18.638		
BACHELOR OF SCIENCE (MATHEMATICS & COMPUTER SCIENCE)		1580309	2023	18.814		
BACHELOR OF SCIENCE (MATHEMATICS & COMPUTER SCIENCE)		1580309	2022	18.638		
BACHELOR OF SCIENCE (MATHEMATICS & COMPUTER SCIENCE)		1063309	2023	18.814		
BACHELOR OF SCIENCE (MATHEMATICS & COMPUTER SCIENCE)		1063309	2022	18.638		
BACHELOR OF SCIENCE (MATHEMATICS & COMPUTER SCIENCE)		1077309	2022	18.638		
BACHELOR OF SCIENCE (MATHEMATICS & COMPUTER SCIENCE)		1164309	2023	28.885		
BACHELOR OF SCIENCE (MATHEMATICS & COMPUTER SCIENCE)		1164309	2022	28.053		
BACHELOR OF SCIENCE (MATHEMATICS & COMPUTER SCIENCE)		1249309	2023	36.724		
BACHELOR OF SCIENCE (MATHEMATICS & COMPUTER SCIENCE)		1249309	2022	36.477		
BACHELOR OF SCIENCE (MATHEMATICS & COMPUTER SCIENCE)		1425309	2023	18.814		
BACHELOR OF SCIENCE (MATHEMATICS & COMPUTER SCIENCE)		1425309	2022	18.638		
BACHELOR OF SCIENCE (MATHEMATICS & COMPUTER SCIENCE)		1170309	2023	18.814		
BACHELOR OF SCIENCE (MATHEMATICS & COMPUTER SCIENCE)		1170309	2022	18.638		
BACHELOR OF EDUCATION ARTS (HOME ECONOMICS)		1111310	2023	27.429		
BACHELOR OF EDUCATION ARTS (HOME ECONOMICS)		1111310	2022	30.475		
BACHELOR OF SCIENCE (INDUSTRIAL MATHEMATICS)		1249311	2023	18.831		
BACHELOR OF SCIENCE (INDUSTRIAL MATHEMATICS)		1249311	2022	19.914		
BACHELOR OF ARTS IN ENVIRONMENTAL PLANNING AND MANAGEMENT		1480312	2023	15.864		
BACHELOR OF ARTS IN ENVIRONMENTAL PLANNING AND MANAGEMENT		1480312	2022	17.043		
BACHELOR OF ARTS IN ENVIRONMENTAL PLANNING AND MANAGEMENT		1111312	2023	15.864		
BACHELOR OF ARTS IN ENVIRONMENTAL PLANNING AND MANAGEMENT		1111312	2022	27.669		
BACHELOR OF ARTS IN ENVIRONMENTAL PLANNING AND MANAGEMENT		1114312	2023	15.864		
BACHELOR OF ARTS IN ENVIRONMENTAL PLANNING AND MANAGEMENT		1117312	2023	15.864		
BACHELOR OF ARTS IN ENVIRONMENTAL PLANNING AND MANAGEMENT		1117312	2022	17.043		
BACHELOR OF ARTS IN ENVIRONMENTAL PLANNING AND MANAGEMENT		1080312	2023	15.864		
BACHELOR OF ARTS IN ENVIRONMENTAL PLANNING AND MANAGEMENT		1080312	2022	17.043		
BACHELOR OF ARTS IN ENVIRONMENTAL PLANNING AND MANAGEMENT		1165312	2023	15.864		
BACHELOR OF EDUCATION (PHYSICAL EDUCATION)		1082315	2023	21.858		
BACHELOR OF EDUCATION (PHYSICAL EDUCATION)		1082315	2022	22.358		
BACHELOR OF EDUCATION (PHYSICAL EDUCATION)		1111315	2023	21.858		
BACHELOR OF EDUCATION (PHYSICAL EDUCATION)		1111315	2022	22.358		
BACHELOR OF EDUCATION (PHYSICAL EDUCATION)		1114315	2023	21.858		
BACHELOR OF EDUCATION (PHYSICAL EDUCATION)		1114315	2022	22.358		
BACHELOR OF EDUCATION (PHYSICAL EDUCATION AND SPORTS)		1263316	2023	21.858		
BACHELOR OF EDUCATION (PHYSICAL EDUCATION AND SPORTS)		1263316	2022	22.358		
BACHELOR OF EDUCATION IN TECHNOLOGY (MECHANICAL ENGINEERING)		1173318	2023	27.517		
BACHELOR OF EDUCATION IN TECHNOLOGY (MECHANICAL ENGINEERING)		1173318	2022	29.667		
BACHELOR OF EDUCATION IN TECHNOLOGY (MECHANICAL ENGINEERING)		1082318	2023	25.753		
BACHELOR OF EDUCATION IN TECHNOLOGY (MECHANICAL ENGINEERING)		1082318	2022	27.664		
BACHELOR OF EDUCATION IN TECHNOLOGY (MECHANICAL ENGINEERING)		1240318	2023	15.683		
BACHELOR OF EDUCATION IN TECHNOLOGY (MECHANICAL ENGINEERING)		1240318	2022	24.377		
BACHELOR OF EDUCATION IN TECHNOLOGY (ELECTRICAL & ELECTRONIC ENGINEERING)		1173319	2023	25.702		
BACHELOR OF EDUCATION IN TECHNOLOGY (ELECTRICAL & ELECTRONIC ENGINEERING)		1173319	2022	31.808		
BACHELOR OF EDUCATION IN TECHNOLOGY (ELECTRICAL & ELECTRONIC ENGINEERING)		1082319	2023	29.832		
BACHELOR OF EDUCATION IN TECHNOLOGY (ELECTRICAL & ELECTRONIC ENGINEERING)		1082319	2022	29.271		
BACHELOR OF EDUCATION IN TECHNOLOGY (ELECTRICAL & ELECTRONIC ENGINEERING)		1240319	2023	27.147		
BACHELOR OF EDUCATION IN TECHNOLOGY (ELECTRICAL & ELECTRONIC ENGINEERING)		1240319	2022	27.595		
BACHELOR OF EDUCATION IN TECHNOLOGY (CIVIL ENGINEERING)		1173320	2023	27.847		
BACHELOR OF EDUCATION IN TECHNOLOGY (CIVIL ENGINEERING)		1173320	2022	30.763		
BACHELOR OF EDUCATION IN TECHNOLOGY (CIVIL ENGINEERING)		1082320	2023	26.583		
BACHELOR OF EDUCATION IN TECHNOLOGY (CIVIL ENGINEERING)		1082320	2022	29.236		
BACHELOR OF EDUCATION IN TECHNOLOGY (CIVIL ENGINEERING)		1240320	2023	29.437		
BACHELOR OF EDUCATION IN TECHNOLOGY (CIVIL ENGINEERING)		1240320	2022	24.909		
BACHELOR OF ARTS IN SUSTAINABLE HUMAN DEVELOPMENT		1475321	2023	22.449		
BACHELOR OF ARTS IN SUSTAINABLE HUMAN DEVELOPMENT		1475321	2022	22.916		
BACHELOR OF ARTS IN CHILD AND YOUTH STUDIES		1475322	2023	22.449		
BACHELOR OF ARTS IN CHILD AND YOUTH STUDIES		1475322	2022	22.916		
BACHELOR OF ARTS IN CHILD AND YOUTH STUDIES		1117322	2023	22.449		
BACHELOR OF ARTS IN CHILD AND YOUTH STUDIES		1117322	2022	22.916		
BACHELOR OF ARTS IN SOCIAL COMMUNICATION		1475323	2023	22.449		
BACHELOR OF ARTS IN SOCIAL COMMUNICATION		1475323	2022	22.916		
BACHELOR OF ARTS (KISWAHILI, WITH IT)		1229324	2023	24.722		
BACHELOR OF ARTS (KISWAHILI, WITH IT)		1229324	2022	27.027		
BACHELOR OF ARTS (KISWAHILI, WITH IT)		1073324	2023	24.855		
BACHELOR OF ARTS (KISWAHILI, WITH IT)		1073324	2022	25.083		
BACHELOR OF ARTS (KISWAHILI, WITH IT)		1117324	2023	22.449		
BACHELOR OF ARTS (KISWAHILI, WITH IT)		1117324	2022	22.916		
BACHELOR OF ARTS (KISWAHILI, WITH IT)		1253324	2023	24.173		
BACHELOR OF ARTS (KISWAHILI, WITH IT)		1253324	2022	26.059		
BACHELOR OF ARTS (KISWAHILI, WITH IT)		1700324	2023	22.449		
BACHELOR OF ARTS (KISWAHILI, WITH IT)		1700324	2022	22.916		
BACHELOR OF ARTS (KISWAHILI, WITH IT)		1087324	2023	22.449		
BACHELOR OF ARTS (KISWAHILI, WITH IT)		1087324	2022	22.916		
BACHELOR OF ARTS ( KISWAHILI AND COMMUNICATION)		1176325	2023	22.449		
BACHELOR OF ARTS ( KISWAHILI AND COMMUNICATION)		1176325	2022	22.916		
BACHELOR OF ARTS ( KISWAHILI AND COMMUNICATION)		1480325	2023	22.449		
BACHELOR OF ARTS ( KISWAHILI AND COMMUNICATION)		1480325	2022	22.916		
BACHELOR OF ARTS ( KISWAHILI AND COMMUNICATION)		1165325	2023	22.449		
BACHELOR OF EDUCATION (ARTS) WITH GUIDANCE AND COUNSELLING		1165326	2023	23.433		
BACHELOR OF EDUCATION (ARTS) WITH GUIDANCE AND COUNSELLING		1165326	2022	22.358		
BACHELOR OF EDUCATION (ARTS) WITH GUIDANCE AND COUNSELLING		1244326	2023	23.439		
BACHELOR OF EDUCATION (ARTS) WITH GUIDANCE AND COUNSELLING		1244326	2022	22.358		
BACHELOR OF EDUCATION (ARTS) WITH GUIDANCE AND COUNSELLING		1253326	2023	24.285		
BACHELOR OF EDUCATION (ARTS) WITH GUIDANCE AND COUNSELLING		1253326	2022	24.331		
BACHELOR OF EDUCATION (ARTS) WITH GUIDANCE AND COUNSELLING		1700326	2023	24.411		
BACHELOR OF EDUCATION (ARTS) WITH GUIDANCE AND COUNSELLING		1700326	2022	22.358		
BACHELOR OF EDUCATION (ARTS) WITH GUIDANCE AND COUNSELLING		1118326	2023	23.873		
BACHELOR OF EDUCATION (ARTS) WITH GUIDANCE AND COUNSELLING		1118326	2022	22.358		
BACHELOR OF PROJECT PLANNING AND MANAGEMENT		1073327	2023	21.375		
BACHELOR OF PROJECT PLANNING AND MANAGEMENT		1073327	2022	22.895		
BACHELOR OF PROJECT PLANNING AND MANAGEMENT		1244327	2023	21.375		
BACHELOR OF PROJECT PLANNING AND MANAGEMENT		1244327	2022	24.269		
BACHELOR OF PROJECT PLANNING AND MANAGEMENT		1263327	2023	30.644		
BACHELOR OF PROJECT PLANNING AND MANAGEMENT		1263327	2022	32.159		
BACHELOR OF PROJECT PLANNING AND MANAGEMENT		3890327	2023	21.375		
BACHELOR OF PROJECT PLANNING AND MANAGEMENT		3890327	2022	21.444		
BACHELOR OF PROJECT PLANNING AND MANAGEMENT		1165327	2023	21.375		
BACHELOR OF PROJECT PLANNING AND MANAGEMENT		1165327	2022	23.222		
BACHELOR OF PROJECT PLANNING AND MANAGEMENT		1253327	2023	22.69		
BACHELOR OF PROJECT PLANNING AND MANAGEMENT		1253327	2022	27.879		
BACHELOR OF PROJECT PLANNING AND MANAGEMENT		1700327	2023	21.375		
BACHELOR OF PROJECT PLANNING AND MANAGEMENT		1700327	2022	21.444		
BACHELOR OF PROJECT PLANNING AND MANAGEMENT		1114327	2023	21.375		
BACHELOR OF PROJECT PLANNING AND MANAGEMENT		1114327	2022	25.743		
BACHELOR OF PROJECT PLANNING AND MANAGEMENT		1166327	2023	25.695		
BACHELOR OF PROJECT PLANNING AND MANAGEMENT		1166327	2022	25.537		
BACHELOR OF PROJECT PLANNING AND MANAGEMENT		1087327	2023	21.375		
BACHELOR OF PROJECT PLANNING AND MANAGEMENT		1087327	2022	21.444		
BACHELOR OF PROJECT PLANNING AND MANAGEMENT		1249327	2023	28.76		
BACHELOR OF PROJECT PLANNING AND MANAGEMENT		1249327	2022	29.762		
BACHELOR OF SCIENCE (FORESTRY)		1114330	2023	15.864		
BACHELOR OF SCIENCE (FORESTRY)		1114330	2022	17.043		
BACHELOR OF SCIENCE (FORESTRY)		1118330	2023	15.864		
BACHELOR OF SCIENCE (FORESTRY)		1118330	2022	17.043		
BACHELOR OF EDUCATION (TECHNOLOGY EDUCATION)		1114331	2023	15.683		
BACHELOR OF EDUCATION (TECHNOLOGY EDUCATION)		1114331	2022	22.846		
BACHELOR OF EDUCATION (TECHNOLOGY EDUCATION)		1253331	2023	15.683		
BACHELOR OF EDUCATION (TECHNOLOGY EDUCATION)		1253331	2022	15.982		
BACHELOR OF EDUCATION (TECHNOLOGY EDUCATION)		1079331	2023	15.683		
BACHELOR OF EDUCATION (TECHNOLOGY EDUCATION)		1079331	2022	15.982		
BACHELOR OF EDUCATION (SCIENCE) WITH SPECIAL NEEDS EDUCATION		1165332	2023	24.237		
BACHELOR OF EDUCATION (SCIENCE) WITH SPECIAL NEEDS EDUCATION		1165332	2022	24.121		
BACHELOR OF EDUCATION (SCIENCE) WITH GUIDANCE AND COUNSELING		1165333	2023	23.049		
BACHELOR OF EDUCATION (SCIENCE) WITH GUIDANCE AND COUNSELING		1165333	2022	22.358		
BACHELOR OF SCIENCE IN FINANCIAL ECONOMICS		1165334	2023	18.831		
BACHELOR OF SCIENCE IN FINANCIAL ECONOMICS		1165334	2022	19.914		
BACHELOR OF SCIENCE IN FINANCIAL ECONOMICS		1253334	2023	18.831		
BACHELOR OF SCIENCE IN FINANCIAL ECONOMICS		1253334	2022	19.914		
BACHELOR OF ARTS (COUNSELLING PSYCHOLOGY)		1078337	2023	22.449		
BACHELOR OF ARTS (COUNSELLING PSYCHOLOGY)		1078337	2022	22.916		
BACHELOR OF ARTS (COUNSELLING PSYCHOLOGY)		1170337	2023	24.615		
BACHELOR OF ARTS (COUNSELLING PSYCHOLOGY)		1170337	2022	27.279		
BACHELOR OF ARTS (COUNSELLING PSYCHOLOGY)		1600337	2023	22.449		
BACHELOR OF ARTS (COUNSELLING PSYCHOLOGY)		1600337	2022	25.135		
BACHELOR OF ARTS (COUNSELLING PSYCHOLOGY)		1068337	2023	22.449		
BACHELOR OF ARTS (COUNSELLING PSYCHOLOGY)		1087337	2023	22.449		
BACHELOR OF ARTS (COUNSELLING PSYCHOLOGY)		1087337	2022	22.916		
BACHELOR OF ARTS (COUNSELLING PSYCHOLOGY)		1090337	2023	22.449		
BACHELOR OF ARTS (COUNSELLING PSYCHOLOGY)		1090337	2022	22.916		
BACHELOR OF ARTS (COUNSELLING PSYCHOLOGY)		1103337	2023	22.449		
BACHELOR OF ARTS (COUNSELLING PSYCHOLOGY)		1103337	2022	22.916		
BACHELOR OF ARTS (COUNSELLING PSYCHOLOGY)		1107337	2023	22.449		
BACHELOR OF ARTS (COUNSELLING PSYCHOLOGY)		1107337	2022	22.916		
BACHELOR OF ARTS (COUNSELLING PSYCHOLOGY)		1119337	2023	22.449		
BACHELOR OF ARTS (COUNSELLING PSYCHOLOGY)		1119337	2022	22.916		
BACHELOR OF ARTS (COUNSELLING PSYCHOLOGY)		1475337	2023	22.449		
BACHELOR OF ARTS (COUNSELLING PSYCHOLOGY)		1475337	2022	22.916		
BACHELOR OF ARTS (COUNSELLING PSYCHOLOGY)		1480337	2023	22.449		
BACHELOR OF ARTS (COUNSELLING PSYCHOLOGY)		1480337	2022	22.916		
BACHELOR OF ARTS (COUNSELLING PSYCHOLOGY)		1063337	2023	22.449		
BACHELOR OF ARTS (COUNSELLING PSYCHOLOGY)		1063337	2022	26.516		
BACHELOR OF ARTS (COUNSELLING PSYCHOLOGY)		1225337	2023	22.449		
BACHELOR OF ARTS (COUNSELLING PSYCHOLOGY)		1225337	2022	22.916		
BACHELOR OF ARTS (COUNSELLING PSYCHOLOGY)		1112337	2023	31.022		
BACHELOR OF ARTS (COUNSELLING PSYCHOLOGY)		1112337	2022	33.977		
BACHELOR OF ARTS (COUNSELLING PSYCHOLOGY)		1253337	2023	24.041		
BACHELOR OF ARTS (COUNSELLING PSYCHOLOGY)		1253337	2022	28.369		
BACHELOR OF ARTS (COUNSELLING PSYCHOLOGY)		1700337	2023	22.449		
BACHELOR OF ARTS (COUNSELLING PSYCHOLOGY)		1700337	2022	22.916		
BACHELOR OF ARTS (COUNSELLING PSYCHOLOGY)		1580337	2023	24.094		
BACHELOR OF ARTS (COUNSELLING PSYCHOLOGY)		1580337	2022	24.659		
BACHELOR OF ARTS (COUNSELLING PSYCHOLOGY)		1162337	2023	22.449		
BACHELOR OF ARTS (COUNSELLING PSYCHOLOGY)		1162337	2022	22.916		
BACHELOR OF ARTS (COUNSELLING PSYCHOLOGY)		1077337	2023	22.449		
BACHELOR OF ARTS (COUNSELLING PSYCHOLOGY)		1077337	2022	22.916		
BACHELOR OF ENVIRONMENTAL STUDIES (EARTH SCIENCES)		1165339	2022	17.043		
BACHELOR OF URBAN AND REGIONAL PLANNING		1165340	2023	18.392		
